2025-02-18 10:42:22,752 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-http-3.5.3.jar
2025-02-18 10:42:22,753 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-http-shared-3.5.3.jar
2025-02-18 10:42:22,753 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-provider-api-3.5.3.jar
2025-02-18 10:42:22,756 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.3.1.jre [1016])
2025-02-18 10:42:22,757 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\com.google.guava_33.3.1.jre.jar
2025-02-18 10:42:22,757 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.16 [1007])
2025-02-18 10:42:22,757 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\slf4j.api_2.0.16.jar
2025-02-18 10:42:22,757 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [33])
2025-02-18 10:42:22,757 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-02-18 10:42:22,757 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [44])
2025-02-18 10:42:22,758 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2025-02-18 10:42:22,758 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [1029])
2025-02-18 10:42:22,758 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2025-02-18 10:42:22,758 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2025-02-18 10:42:22,758 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-02-18 10:42:22,758 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.17.0 [1032])
